Ticker,CIK
yumaq,1672326
sfor,1285543
thti,1375686
bmmcf,1212787
gftx,1338929
pfwiq,1096132
vtxb,1373467
euenf,1278465
vtnl,1641751
oncx,1584137
dpsi,1505611
pnat,1501257
ungs,1448695
corx,1742550
dlyt,1125699
dirv,1441769
kync,1724293
aept,1715688
pgec,790179
rosgq,1362959
cwss,1385329
cdix,811222
tmgi,1434601
cbdl,1776073
vtdrf,1465872
nbdr,1091418
asnt,1585755
dnax,1419995
biqif,1486299
hkeb,1350421
ncap,1439397
pgai,81157
gpls,1374584
sirc,1756704
nspx,1421204
brkk,1532926
plyz,1334589
infx,1076310
qban,1427644
bkit,1556416
xspt,1628104
mfst,1522704
stth,1496818
csrh,1387976
wmlpq,1412347
phbr,1407573
iorg,1295560
bvtk,1449574
arst,1498122
lwlw,723533
cwnof,1145898
dxief,1323838
prtx,1099215
gtll,932021
hpmm,1664038
tgrr,1593470
tchc,1639874
geth,1428765
inbt,1657803
foeaf,1437738
invb,1421603
grog,1497055
bncm,1384939
olmm,1615942
ngbl,1547996
ecxj,1823635
fvrg,1091983
ihsi,1549719
brtx,1505497
tpac,1422295
cgyg,1010566
epti,1553734
cmci,1479526
cypw,1442711
skyf,1661264
ldhl,1131089
nann,1685570
stlt,1388486
innd,1609139
msmy,1157509
freef,1325159
vcps,1490949
cgac,1444403
bthr,1499855
mihi,1093248
nxes,1561781
bcrd,1496690
mjds,1523486
ngey,1543083
ural,1405227
srup,1622767
gteh,1591157
ccop,1161706
bpol,1562201
gxxm,1681556
fjhl,850971
spdl,1403802
tsmi,1442376
cnna,1368620
ccre,1083848
epxy,1428816
mrt,1616314
msfg,720002
msp,1724570
msyn,1693687
mtge,1516973
mugh,1746119
mlacu,1807594
ml,1778630
mnso,1815846
momc,1619174
moc,864509
motnu,1822359
mpgr,1582962
mitq,1770236
mitl,1170534
mgom,1697412
medu,1759413
mdvp,1671077
lwel,1567098
lxam,1740695
lzgi,1126115
macuu,1805795
madl,1052354
maacu,1819263
matr,1094348
max,1818383
mdlx,1536577
mcfdx,1523289
mcfe,1783317
ngio,1804585
nhicu,1805385
nhhs,1503707
nichx,1736510
nlrt,1606254
npauu,1780312
notr,1784440
nmco,1774342
nmrx,870753
nmmcu,1819157
nadl,1560186
naex,1619870
nba-un,1823882
ndn,1011290
ndmo,1793129
neov,1748137
ngacu,1819493
nga-un,1815495
neul,1387713
nxtm,1333170
oacb-un,1820931
oclr,1110647
ocrx,1274644
ocip,1578932
odza,1489300
okasy,54639
omed,1302573
odii,1781405
ogaa,1749849
ntar,1737270
nruc,70502
nrsax,1663712
nsh,1223786
nsh-un,1816017
nwrcf,1777398
intb,1358633
ipcc,1195933
ipgyy,1029974
ipas,1053374
ipa,1715925
isrb,1509786
itacu,1816696
ipof-un,1818873
ipoe-un,1818874
ipod-un,1818876
iqndy,1562004
ipv-un,1789029
jgw,1580185
jemc,1537528
jih-un,1787791
jmba,1316898
jmexf,1735664
ivty,1393020
jaqcu,1817868
jcicu,1822312
ihita,1698508
ihrc,55362
ikt,1750149
ilag,1814963
iilg,1434620
igacu,1819496
ih,1814423
iftv,1129096
iebs,1311828
inaqu,1819035
impv,1364962
impx-un,1820191
idiv,1688487
idti,703361
iaca-un,1821018
hz,1754303
hzac-un,1817071
hygo,1806220
hyln,1759631
htbc,1600347
hthc,1714420
hudi,1791725
htm,1172136
htia,1561032
leap-un,1818346
legou,1820272
lendx,1658645
lcapu,1802450
lcyu,1822492
ldsn,1737193
lgvw-un,1804176
lftru,1822873
lvdw,1503658
ltafx,1496254
loha,1785880
loxo,1581720
lpnt,1301611
lnsr,1320350
lnce,57528
lnby,1672572
ktec,906193
ksmtu,1814824
kyhhy,1702783
lakf,1441082
larax,1753712
layn,888504
krbp,1792581
kron,1741830
kdus,911148
jwhi,1615169
kinz-un,1820875
jsmm,1680237
jupw,1760903
juno,1594864
kang,1524190
jzxn,1816172
jrjr,1403085
jnp,821995
spel,1808945
speyx,1729895
spnv-un,1825024
sprb,1683553
sqft,1080657
sracu,1781162
ssni,1180079
srsau,1821682
srrix,1581005
stdy,1619087
staey,1450160
stpk-un,1758766
stwou,1819438
sttk,1680367
svacu,1794905
synt,1040426
svdn,1626078
svix,1793497
svmb,1647822
svrh,737563
svsvu,1822966
swgi,1626696
swply,1579963
tcai,1560449
tcci,949852
tbld,1820378
tars,1819790
talr,1426011
takax,1725472
tekku,1822027
tcyby,1436775
thcau,1773087
thro,1409431
time,1591517
tiplx,1551047
tirx,1782941
tis,1324189
tmin,1613685
tmkr-un,1821606
tnh,879575
tmtsu,1822553
tmx,1428875
tier,1176373
skdi,1086313
slpa,1643319
slgb,1674440
sivr,1450922
sirr,1523526
silo,1514183
sir,1537667
sgol,1450923
shacu,1820160
snpr-un,1819584
spa,92679
sons,1105472
smge,1675426
snc,1610793
snbc,1017793
snhr,1642363
sni,1430602
snmx,1123979
sftw-un,1753539
sgil,1063489
scgey,1449267
scit,1803487
scmp,1365216
sdwl,1753931
seav,1763660
seah-un,1820852
sdec,1734669
saddp,313151
saayy,1062750
saig,1307895
saiiu,1816048
rxdx,1557421
rvall,1496268
sbe-un,1777393
sbglf,1783546
sbg-un,1816708
prpb-un,1812667
psoix,1608016
psth,1811882
psacu,1805521
pstb,1507277
ptk-un,1797099
pxmd,1811623
qell-un,1821171
qdm,1094032
qli,1779578
qqcy,1776641
qvcd,1254699
qwikf,1128790
rbac-un,1815184
rbpaa,922487
root,1788882
rochu,1796303
rtp-un,1819848
rtk,868725
rspp,1588216
rpxc,1509432
rlje,1546381
rllt,1663038
rlog,1294250
rmri,1556179
rmp,1620928
rmpl,1644771
rgc,1168696
rexx,1397516
rivu,1079282
rise,1610940
rccc,1665598
rchgu,1817786
rchr,1734551
rciax,1628040
rdmr,1657249
reey,1762692
regt,319200
phec,1476204
piai-un,1819175
pipp-un,1822835
pfflx,1688554
pery,900349
pmc,1388195
pltm,1690842
plpm,1362925
pmvc-un,1807765
pmtg,1742691
pnht,1620749
ppyh,1048055
pplt,1460235
pppmf,1455886
prmi,1748669
prdex,1568905
prax,1689548
prfx,1801834
onty,1412067
onvi,1100917
ondr,1498380
onl,1768206
opco,1094139
orex,1382911
opt,1815620
otrau,1821318
ounz,1546652
owscx,1748680
pace-un,1819404
pana-un,1811063
paicu,1810560
pall,1459862
pay,1312073
paya,1819881
pbkc,899175
pdac-un,1821317
pdskx,1756404
pbsk,1511071
pcbk,1084717
pco,1359555
eqd-un,1818221
eqgp,1632933
eqos,1790515
eresu,1814287
entl,1374128
enh,1179755
enpc-un,1816261
empw-un,1822928
edr,1302343
edgw,1017968
elon,31347
elj,1348952
elli,1122388
elecu,1639669
eic,1754836
egl,1544229
eioax,1751156
ejh,1769768
ethe,1725210
eti-p,1427437
etcg,1705181
etacu,1814728
expcu,1779128
fac,1017907
faii-un,1815849
exac,913165
excl,1786119
fcrex,1688897
fce-a,1647509
fcaa,1144546
fcacu,1816233
fbox,1747624
fepi,726516
ffkt,713095
finl,886137
fiiiu,1784168
fhtx,1822462
fgna-un,1818502
cys,1396446
cwpe,1741220
dcrbu,1716583
dfhtu,1813914
del,1022469
deh-un,1812173
dbv,1354730
dbdru,1823144
dcm,1166141
ddi,1799567
dde,1162556
csbk,1592329
csca,1731899
ctac-un,1824577
cuda,1348334
cty,68622
ctywy,1603386
cway,1585023
cvmca,1567925
cvo,920321
ear,1719395
ebc,1810546
dwin-un,1812360
dvcmy,1163417
duneu,1817232
dpui,1791929
dst,714603
dsacu,1823466
dtla-p,1575311
dmyt-un,1793659
dmyd-un,1816101
dno,1439567
dnxg,1500861
diam,1825786
dkmr,1379043
distu,1818605
dgnr-un,1818201
dfns-un,1777946
dfphu,1799191
dfwh,1776067
fllz,1659207
flrz,1787462
fmac-un,1822219
fnnax,1737268
fngn,1430592
fmi,1488613
fmsa,1010858
fnbg,1163199
fqjr,1723141
fst-un,1815737
ftivu,1777835
ftocu,1816090
fropx,1732078
fsrvu,1785424
fxc,1353612
fxa,1353614
fxb,1353611
fxf,1353615
gato,1517006
fvam,1823465
fuse-un,1807846
ftrq,20520
fupey,1534043
gcacu,1498233
gcc,1379606
gbnk,1324410
gbny,1823365
gcmg,1819796
gcrex,1597634
ghviu,1819394
gik-un,1802749
ghld,1821160
gltr,1483386
glns,1375348
gldg,1538847
gldm,1618181
glf,1030749
gimo,1484504
gip,1780731
gipr,1651721
gjcu,1781726
gxgxu,1752828
gxp,1143068
gvbt,1571804
gwacu,1819989
gtwy,1797889
gst,1431372
gsgg,1668523
gplb,1392449
goxs,1791405
grdaf,1804469
grcyu,1768910
grah,1566912
gral,1699031
gmvd,1760764
gmwx,1781929
gnbc,1606363
gnpk-un,1819810
gnrsu,1790665
goac-un,1816176
hpx-un,1809353
hpgn,1653629
homs,1821440
hsni,1434729
hrdv,1537663
hkit,1742341
hlxa,1821586
hlm-p,1029831
hmpr,1143155
hmta,1461640
holuu,1814329
hh,741815
hghh,1665421
higr,1807616
higa-un,1823776
hdls,1804506
hdng,313716
heccu,1803901
hfen,1750106
hccou,1791091
hcom,1487986
hcon-un,1821788
cclfx,1735964
cciv-un,1811210
cccp,1696411
ccv-un,1812234
cdak,1659352
cdp,1786485
caw,721447
cavm,1175609
carh,1787100
casm,764579
ccaa,794107
cbf,1479750
btlr,1680525
btaqu,1815526
btbd,1718224
btwnu,1815086
bur,1714174
bynou,1801417
ca,356028
bxt,1750145
bxxy,1680689
capau,1816431
cald,1035748
cafd,1635581
cadcx,1678124
bowxu,1813756
bont,878079
bomh,1678746
boac.u,1818089
boja,1630132
bmrg-un,1805077
bno,1472494
bnpzy,310732
bsft,1086909
bsn-un,1815805
bkmu,1123270
bksw,1759528
blmt,1522420
blgpy,1400561
blgfx,1580733
blsa,1823200
bltn,1425289
blucx,1582138
bluwu,1817944
bioa,1534287
bhor,1308711
bhseu,1759186
bhcv,1614826
cnrlx,1690996
cnrox,1737936
cnrq,1582586
cobz,1028734
cnxr,1211759
conxu,1823000
cmds,1770540
cmft,1179500
cmlfu,1818331
cnco,1544856
cncl,1130889
cney,1780785
cori,1594337
cprdx,1762562
cpsr-un,1805087
cpla,1104349
crhc-un,1818212
crdc,1178104
crrex,1557725
cfiiu,1811856
cedax,1722837
chaq-un,1799850
cgccx,1676197
cgrou,1799611
chfn,1478726
chod,802510
chpmu,1785041
ciicu,1789760
civi,1608638
chscp,823277
clvr,1819615
cla-un,1816581
cle,34115
clnn,1822791
clly,1261159
clii-un,1821159
clhn,1791100
bcr,9892
bbmpy,1553920
bbox,849547
bbxia,1814974
bcacu,1814140
bft-un,1818355
bgc,886035
bgfdx,1710523
bdsx,1439725
belp,1749817
beer,1758951
axin,835662
avrpx,1629071
avhi,39677
bar,1690437
bbg,1172139
baa,1286597
azyo,1708527
arraf,1562519
armt,1534155
arp,1532750
arybu,1805387
asaq-un,1819510
asav,1669368
args,1105533
arko,1823794
apxx,1653710
apxtu,1777921
apsg-un,1820872
aso,1817358
asdof,1488781
ascix,1716885
aspl-un,1819516
atc,1762459
audd,1554818
atryx,1740076
attp,1713210
auna,1799207
avan-un,1819608
athn,1131096
afam,799231
aet,1122304
aexl,1724001
afbi,1823406
affg,1469038
adocu,1824884
adxn,1574232
aggx,1085596
agcuu,1823340
ahgp,1344980
ahi,1614824
ahacu,1818382
acnd-un,1805651
actcu,1820630
acev-un,1813658
acacu,1823878
acfc,1404296
abcm,1492074
abco,1157377
abfof,1438558
aaau,1708646
aaidx,1754927
aacqu,1802457
aanc,1712543
abax,881890
abcd,1466815
aidg,1702015
aldw,1556766
alin-pa,1382298
algs,1799448
altuu,1822366
ampo,1554054
amhcu,1788028
amhg,1805024
anvi,1570132
anwwq,1344376
aone-un,1816613
anhgy,1602277
ancx,1176316
tso,50104
tsifx,1725295
tryf,1117045
trtk,1560905
tonj,1389518
trit,1819876
tpgy-un,1819399
twnd-un,1814215
twctu,1819313
ubli,1576778
udn,1383149
ucasu,1723517
urmcy,1453932
upzsd,1387636
upc,1809616
usci,1479247
usg,757011
usl,1405528
usqix,1691570
uspb,1289237
usvr,1265848
unex,1700844
unxp,1751707
unl,1405513
uifd,1353633
ugro,1706524
uga,1396878
vcor,1627041
vcmix,1515001
vcrrx,1687898
vcvcu,1821595
uwhgf,1763543
vacqu,1819994
uwn,277058
uup,1383151
utxou,1793081
vihu,1820302
viri,1818844
vgac-un,1804591
vflex,1681717
wloc,1415952
wg,1449732
wga,105608
weix,1771951
wefcx,1586009
weib,1717976
wfbi,1476264
wbst,1645155
wcap,1800044
wall,1724569
wbb,1553326
vspru,1818093
vsr,803647
vvc,1096385
vtrs,1792044
vxbt,1577882
vygg-un,1822877
vysm,1075857
vr,1348259
vmar,1813783
vnt,1786842
vldr,1745317
vmacu,1810491
xwamx,1555085
xwmfx,1525355
xsiax,1124959
xpoa-un,1821742
xptfx,1677615
xogq,1655020
xoxo,1062292
xpasx,1682662
xpeax,1609211
ygmz,1782037
yjgj,1699709
yftd,1311673
yac-un,1815302
yume,1415624
ysu,1823587
zghb,1778404
wnw,1787803
wpf-un,1809104
wsci,104897
xdcfx,1627854
xfeax,1685531
xgeix,1642563
xmet,1819006
xnafx,1655199
xilsx,1616037
xnda,1624985
xntfx,1661806
xbtc,1668039
xcapx,1467631
xclix,1721413
xalcx,1729678
xadcx,1515324
zyrx,1558740
zpcm,1083243
zoes,1594879
googl,1652044
hsbc-pa,1089113
brk-b,1067983
jpm-pd,19617
jpm-pc,19617
san-pb,891478
bml-pl,70858
bac-pe,70858
bac-pl,70858
bml-pj,70858
bml-ph,70858
bml-pg,70858
bac-pb,70858
bac-pk,70858
bac-pc,70858
wfc-px,72971
wfc-pn,72971
wfc-py,72971
wfc-po,72971
wfc-pp,72971
wfc-pt,72971
wfc-pq,72971
wfc-pl,72971
wfc-pr,72971
wfc-pw,72971
wfc-pv,72971
fiyy,312070
ffeu,312070
tbb,732717
c-pj,831001
c-ps,831001
dhr-pa,313616
utx,101829
sftbf,1065521
jdcmf,1549802
gs-pn,886982
ry-pt,1000275
isg,1039765
rds-b,1306965
usb-ph,36104
cta-pb,30554
gs-pa,886982
usb-pp,36104
usb-po,36104
gs-pd,886982
ms-pa,895421
usb-pm,36104
nttyy,769594
ms-pk,895421
ms-pi,895421
gs-pj,886982
gs-pk,886982
ms-pf,895421
ms-pe,895421
puk-pa,1116578
duk-pa,1326160
bdxa,10795
agn,1578845
dcue,715957
pnc-pq,713676
spg-pj,1063761
ccz,1166691
sfbqf,1065521
schw-pc,316709
schw-pd,316709
aig-pa,5272
met-pe,1099219
met-pa,1099219
psa-pk,1393311
psa-ph,1393311
pbr-a,1119639
fmcct,1026214
cof-pg,927628
cof-ph,927628
bk-pc,1390777
cof-pf,927628
enba,895728
amov,1129137
frejo,1026214
stzb,16918
all-pg,899051
s,101830
all-ph,899051
all-pb,899051
tcanf,1232384
rtn,1047122
tncaf,1232384
adrny,869425
sti,750556
bfb,14693
bbdo,1160330
hbann,49196
dlr-pk,1297996
dlr-pj,1297996
ebayl,1065088
lbrdb,1611983
dlr-pg,1297996
lbrdk,1611983
sojc,92122
sojb,92122
dlr-pi,1297996
dlr-pc,1297996
ftv-pa,1659166
soja,92122
z,1617640
dty,936340
etp-pe,1161154
kkr-pa,1404912
stt-pd,93751
stt-pg,93751
hig-pg,874766
etp-pd,1161154
kyocy,57083
kyocf,57083
kkr-pb,1404912
fitbi,35527
dukh,1326160
viaca,813828
frc-pi,1132979
fox,1754301
rbspf,844150
frc-ph,1132979
cfg-pd,759944
drua,715957
frc-pg,1132979
frc-pf,1132979
acglp,947484
acglo,947484
bio-b,12208
lenb,920760
vno-pm,899689
vno-pk,899689
ksu-p,54480
vno-pl,899689
apo-pb,1411494
maa-pi,912595
lsxmb,1560385
bpypp,1545772
apo-pa,1411494
hbano,49196
nly-pd,1043219
lsxmk,1560385
hei-a,46619
hrnnf,1712356
pnc-pp,713676
sce-pd,92103
avtr-pa,1722482
lbtyk,1570585
wrb-pc,11544
ctl,18926
nly-pf,1043219
swp,93556
frfgf,915191
fxflf,915191
lbtyb,1570585
jec,52988
nly-pg,1043219
faxxf,915191
fnmas,310522
sce-pe,92103
sce-pc,92103
wtr,78128
frfff,915191
sce-pb,92103
cnp-pb,1130310
frt-pc,34903
discb,1437107
etfc,1015780
frfxf,915191
uepeo,100826
pjh,1137774
prh,1137774
fnmfn,310522
fnmai,310522
fnmah,310522
uepep,100826
uepcn,100826
fnmaj,310522
fnmat,310522
disck,1437107
fnmam,310522
cpl,1300482
uepcp,100826
fnmag,310522
uepem,100826
aaba,1011006
fnmal,310522
hgh,874766
fnman,310522
fnmak,310522
fnmfm,310522
fnmfo,310522
rzb,898174
lpt,921112
fnmao,310522
gs-pc,886982
amh-ph,1562401
ver-pf,1507385
nnn-pf,751364
rza,898174
pbb,1287032
amh-pf,1562401
amh-pg,1562401
tltzf,1122535
tltzy,1122535
uepen,100826
cy,791915
erraf,1127248
voya-pb,1535929
ath-pa,1527469
amh-pe,1562401
fwonk,1560385
fwona,1560385
kim-pm,879101
nistf,1140471
kim-pl,879101
amh-pd,1562401
rnr-pf,913144
ebr-b,1439124
nws,1564708
wuba,1525494
agncm,1423689
agncn,1423689
rnr-pe,913144
pcg-pa,1004980
tsg,1635327
tap-a,24545
cmsa,811156
sbysf,1786909
chkvp,895126
aizp,1267238
oak-pb,1403528
pcg-pb,1004980
mlnx,1356104
wbc,1390844
gdi,1699150
pcg-pc,1004980
pcg-pd,1004980
pcg-pe,1004980
psb-py,866368
psb-px,866368
fmckl,1026214
psb-pw,866368
tge,1633651
mnta,1235010
zbk,109380
pcg-pg,1004980
pcg-pi,1004980
cbshp,22356
fmckj,1026214
pcg-ph,1004980
inxn,1500866
fmckn,1026214
unma,5513
fmcco,1026214
ares-pa,1176948
sho-pe,1295810
fmccs,1026214
fmcko,1026214
msg,1636519
fmcck,1026214
fmckm,1026214
fmccg,1026214
fmccp,1026214
fmckp,1026214
fmcci,1026214
fmcch,1026214
sho-pf,1295810
fmccm,1026214
fmccj,1026214
bhfal,1685040
cwen,1567683
fmcki,1026214
fmccl,1026214
fmccn,1026214
snv-pd,18349
frejn,1026214
tecd,790703
uaa,1336917
axs-pe,1214816
fregp,1026214
dtw,936340
nycb-pa,910073
sr-pa,1126956
dtj,936340
ftsv,1667633
afc,1287750
sbna,1483934
dtq,936340
fhn-pa,36966
bhfap,1685040
rexr-pb,1571283
lm,704051
eqm,1540947
dcp-pc,1338065
terp,1599947
eqc-pd,803649
rexr-pa,1571283
stl-pa,1070154
logm,1420302
al-pa,1487712
nbl,72207
sf-pb,720672
asb-pc,7789
ibkco,933141
qts-pb,1577368
eri,1590895
esgro,1363829
stag-pc,1479094
avx,859163
fii,1056288
wtfcm,1015328
ibkcn,933141
ibkcp,933141
asb-pe,7789
pbi-pb,78814
asb-pd,7789
peb-pe,1474098
peb-pc,1474098
peb-pf,1474098
abczy,1492074
ltsf,1029730
axe,52795
prnb,1510487
ltsl,1029730
lilab,1712184
peb-pd,1474098
wrb-pe,11544
aprcp,3153
aprdm,3153
tco-pj,890319
alpvn,3153
aprdo,3153
tco-pk,890319
aprdn,3153
aprdp,3153
qrteb,1355096
wrb-pd,11544
lmha,704051
wrb-pb,11544
qts-pa,1577368
two-pd,1465740
tcbil,1077428
two-pe,1465740
tcbip,1077428
cig-c,1157557
two-pc,1465740
two-pa,1465740
elpvy,1041792
two-pb,1465740
nghcn,1578735
apely,900278
ailli,18654
ee,31978
aillm,18654
bold,1628738
nghco,1578735
nghcp,1578735
nsa-pa,1618563
enr-pa,1632790
ailln,18654
nghcz,1578735
pegi,1561660
pre-ph,911421
pre-pg,911421
pre-pi,911421
aillp,18654
ailim,18654
lxp-pc,910108
sptjf,908732
aillo,18654
ailin,18654
avp,8868
lmhb,704051
arql,1019695
ayr,1362988
trtn-pa,1660734
sitc-pa,894315
sitc-pk,894315
pol,1122976
rarx,1481512
ibkc,933141
csfl,1102266
afgh,1042046
uza,821130
thor,1609727
uzb,821130
mog-b,67887
uzc,821130
centa,887733
cciv,1811210
gef-b,43920
tgp-pa,1308106
apelf,900278
cot,884713
ako-b,925261
rushb,1012019
lgf-b,929351
fisk,1553079
ogcp,1553079
fg,1668428
ltm,1047716
jw-b,107140
ivr-pa,1437071
oibrq,1160846
lilak,1712184
bcnaf,1445168
mhla,1412100
gdv,1260729
sf-pa,720672
jjaqf,1796209
shll-un,1759631
gnl-pa,1526113
bfs-pd,907254
ivr-pc,1437071
ivr-pb,1437071
lyscf,1444327
sblkz,1386716
kem,887730
dwt,831001
ahl-pd,1267395
pmt-pa,1464423
pmt-pb,1464423
fsct,1145057
ptla,1269021
vtiqu,1731289
abr-pc,1253986
hcxy,1280784
abr-pb,1253986
abr-pa,1253986
mcx,1490349
mnr-pc,67625
hcxz,1280784
mini,911109
shll,1759631
cbpx,1592480
opini,1456772
hcacw,1750153
cadnf,1225525
eai,7323
gtn-a,43196
mcv,1490349
frck,1740797
eae,7323
ezt,1427437
codi-pb,1345126
nbgif,1096061
ofg-pa,1030469
codi-pa,1345126
nmfx,1496099
batrk,1560385
batra,1560385
nymtp,1273685
spaq-un,1720990
thga,944695
afinp,1568162
intl,913760
nymtn,1273685
wpf,1809104
nymto,1273685
iipr-pa,1677576
gmta,40211
bsa,1748824
derm,1557883
ccycd,1681769
hl-pb,719413
ofg-pd,1030469
tanni,1378453
tannl,1378453
vtiq,1731289
tannz,1378453
glog-pa,1534126
tgp-pb,1308106
cch-un,1739566
wlh,1095996
ngl-pc,1504461
gsah-un,1809987
ngl-pb,1504461
cch,1739566
dphcu,1759546
graf-un,1745317
aacq,1802457
nebuu,1720353
deac,1772757
spoxf,1512920
fpac,1735858
prpb,1812667
fpac-un,1735858
cnxm,1610418
qadb,1036188
caro,870385
tcrz,1464963
apy,1723089
iret-pc,798359
agm-pd,845877
cmctp,908311
vrtsp,883237
agm-pc,845877
ailll,18654
insw-pa,1679049
agm-pa,845877
rubi,1595974
agm-a,845877
mjco,1626853
kelyb,55135
gfnsl,1342287
fdef,946647
lcahu,1768012
aobc,1092796
goodm,1234006
too,1382298
glop-pa,1598655
iphs,1364099
stml,1264587
fdusl,1513363
cubi-pd,1488813
sbe,1777393
spar,743238
cmre-pb,1503584
cubi-pe,1488813
cmre-pc,1503584
glp-pa,1323468
cmre-pd,1503584
cmre-pe,1503584
tpgh-un,1698991
cubi-pf,1488813
hmlp-pa,1603016
cyou,1458696
cubi-pc,1488813
grshu,1720821
rilyh,1464790
gmhiu,1758057
goac,1816176
jmpd,1302350
glop-pc,1598655
glop-pb,1598655
rilyz,1464790
rilyg,1464790
ucfc,707886
umh-pd,752642
umh-pc,752642
pacqu,1726293
usatp,896429
hec,1803901
umh-pb,752642
hwgg,1622867
crcm,1412270
aks,918160
olbk,1253317
ldssf,1810739
nebu,1720353
apxt,1777921
acttu,1753706
meet,1078099
mbinp,1629019
gblil,1494904
fsb,1407067
eros,1532981
jih,1787791
mosc-un,1713952
ftacu,1729756
bfyt,1561387
cats,1136174
pfnx,1478121
jcap-pb,1622353
pope,784011
fuse,1807846
gmre-pa,1533615
caca,1629702
pub,1636286
deh,1812173
too-pb,1382298
nfc,1737422
lgvw,1804176
amtbb,1734342
actt,1753706
lmrkn,1615346
cswcl,17313
avdr,1343304
vrml,926617
sftw,1753539
lgc-un,1698113
ftacw,1729756
iots,1395848
lmrko,1615346
chpm,1785041
gbliz,1494904
rpla-un,1763731
crd-b,25475
uba,1029800
lmrkp,1615346
hawln,46207
habt,1617977
cffau,1728041
gainm,1321741
gldlf,1538847
graf,1745317
pgnx,835887
seneb,88948
lk,1767582
gainl,1321741
expc,1779128
corvf,1507964
dmyt,1793659
spkep,1606268
recn,1084765
aryau,1746037
hawen,46207
mudsu,1718405
bbxtd,315858
ciic,1789760
crsau,1723648
brew,892222
ofssl,1487918
hcco,1791091
fsrv,1785424
splp-pa,1452857
too-pe,1382298
acamu,1759008
ipv,1789029
bcomf,1402606
rmg-un,1757932
dplo,1610092
nexcf,1737270
dfph,1799191
lhc-un,1725134
npa,1780312
tbrgu,1720592
htfa,1487428
tlra,1375796
bh-a,1726173
acrhf,1762359
acev,1813658
too-pa,1382298
acrgf,1762359
bcom,1402606
tnp-pc,1166663
tnp-pd,1166663
fosi,1108645
bbxtb,315858
gik,1802749
ctst,1652499
akg,1377757
bhr-pb,1574085
sdi,911649
fiii,1784168
tnp-pf,1166663
tnp-pe,1166663
ltrpb,1606745
lfacu,1721386
gfncp,1342287
landp,1495240
cvti,928658
lhc,1725134
roan,1326428
rtix,1760173
txac,1811764
gcap,1444363
jmei,1597680
srac,1781162
mdnaf,1807983
xan-pc,1332551
mnlo,1566044
mfac-un,1725872
bmrg,1805077
nihd,1037016
cdmop,704562
thca,1773087
eno,71508
dfns,1777946
pkd,76321
gnrs,1790665
dnjr,1710350
mfsf,1094810
bhr-pd,1574085
algru,1720025
irrzd,1722387
bvhbb,315858
aryb,1805387
ptvcb,9346
cdr-pb,761648
cdr-pc,761648
insuu,1762322
fmciu,1741231
ekkh,1132509
burof,1158399
cgro,1799611
dfht,1813914
fomx,1606645
tibr,1662253
gsb,1112920
sbbx,1028954
edtx,1817153
ipatf,1715925
gllxd,1676852
mpvd,1004530
inbkl,1562463
inwk,1350381
xyno,1697805
pacq,1726293
muds,1718405
gtx,1735707
mfinl,1000209
sab,1377936
chk-pd,895126
nhic,1805385
qtrh,1518419
chkdg,895126
dlng-pa,1578453
belfb,729580
vmac,1810491
sb-pc,1434754
sb-pd,1434754
do,949039
tcrd,1464963
amhc,1788028
dnr,945764
rif,1452477
tomzd,314227
chk,895126
abdc,1578620
dbcp,832090
pbbi,1652106
wintd,946486
pkdcd,76321
cmfnl,1578348
mh-pc,1412100
era,1525221
fteo,1550935
paac,1764711
ptged,1095435
avh,1575969
mh-pd,1412100
mh-pa,1412100
chaq,1799850
rdib,716634
exlld,1263011
fbiop,1429260
trne-un,1754820
roch,1796303
uonek,1041657
je-pa,1538789
sorl,714284
webk,1526952
ntgn,1694187
tecr,1498067
remod,1678746
asfi,1001258
css,20629
aht-ph,1232582
tdacu,1673481
aht-pg,1232582
cssep,1679063
evsi,1398805
aht-pi,1232582
aht-pf,1232582
fsam,1611988
jfkku,1753648
mdcl,1622879
gsl-pb,1430725
amciu,1744494
irrzf,1722387
gpaq,1708176
hhhh,1753673
kbbtf,1400482
aht-pd,1232582
pbnc,1414374
val,314808
ddmx,1748252
opesu,1723580
lacqu,1716947
cvia,1722287
mllld,1714562
chkdp,895126
kblm,1690080
bcrh,1582086
jcp,1166126
crc,1609253
melr,1600890
dlng-pb,1578453
gpaqu,1708176
olbg,1314196
tzac,1742927
tibru,1662253
i,1525773
grcy,1768910
tmsr,1641398
mtbcp,1582982
gmz,1579762
ne,1458891
gpvrf,1584547
solq,1753931
huntf,1679450
reli,1812727
zn,1131312
gnc,1502034
escu,1024095
pkdc,76321
pavmw,1624326
wayn,1036030
fnjn,1366340
xrf,1346610
mrddf,942149
wvvip,838875
itrk,1643988
xog,1655020
samau,1754824
flfg,1743886
pphi,1752039
wein,1523854
hrst,1361937
sauc,1394156
mindp,926423
wrlsu,1704760
bitcf,1795749
smta,1722992
pihpp,1591890
qes,1704235
bctf,1668340
ottw,1675192
eqfn,1635626
invod,1417926
ucut,1514183
dcix,1481241
loac,1743858
corv,1036141
jmda,1357671
brpau,1719406
ftr,20520
shnc,1697884
tlf,909724
afgc,1042046
hcchu,1736874
pyx,939930
hht,1747661
fsbc,1667939
efbi,1699018
totau,1731176
norzf,910569
exllf,1263011
jmdad,1357671
tdryf,1744345
hhhhu,1753673
klda,1741257
tldn,1101246
cui,1108967
paos,936446
innt,1551986
bvsn,920448
bmsn,1079282
